,FIPS,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20
79,48029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,11,29,29,39,46,57,69,69,84,113,125,140,157,168,207,229,254,342,384,410,456,503,554,615,665,723,772,794,815,890,918,959,992,1015,1029,1080,1167,1334,1334,1334,1334,1275,1307,1374,1374,1477,1585,1585,1652,1677,1761,1805,1805,1835,1901,1901,1942,1976,1976,2120,2120,2120,2278,2278,2322,2371,2392,2418,2418
80,13121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,5,7,6,8,13,20,27,33,49,66,88,99,111,145,184,198,211,307,373,407,463,570,624,712,882,941,962,1027,1124,1240,1276,1364,1422,1467,1598,1812,1844,1929,2025,2054,2110,2198,2208,2255,2436,2500,2543,2545,2680,2727,2770,2811,2882,2928,2979,3065,3164,3251,3258,3317,3385,3508,3516,3595,3614,3625,3703,3749,3761,3751,3795,3793,3872,3931,3977,4054,4080
81,16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,8,11,11,13,19,24,39,54,76,92,113,195,195,312,307,360,385,402,419,438,447,495,513,517,517,538,538,567,576,593,598,598,616,622,635,642,650,650,650,662,662,671,681,705,705,710,713,717,721,721,731,733,739,744,744,759,759,773,773,780,780,792,792,794,794,796,796
82,47037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,10,14,14,25,42,58,75,101,140,167,164,253,257,293,312,376,394,443,541,673,785,685,741,801,819,888,946,1004,1048,1111,1349,1207,1237,1237,1283,1307,1465,1638,1675,1719,1719,1934,2011,2136,2236,2338,2383,2454,2612,2652,2773,2904,2999,3033,3128,3157,3300,3358,3401,3465,3580,3623,3745,3795,3872,3893,4066,4174,4174,4292,4396,4465,4518,4632
83,48113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,9,11,19,28,39,59,74,95,131,155,169,247,303,367,439,488,549,631,731,831,921,1105,1112,1155,1261,1324,1432,1537,1644,1723,1788,1877,1986,2066,2190,2324,2428,2512,2512,2683,2763,2834,2909,3014,3014,3240,3240,3531,3718,3899,4133,4370,4623,4869,5120,5369,5619,5870,6123,6123,6602,6837,7036,7250,7455,7679,7904,7904,8273,8477,8649,8827,8998
84,48439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,6,8,19,29,42,47,57,71,90,100,114,128,139,238,273,288,325,383,404,418,452,517,588,637,705,705,787,876,929,990,1093,1175,1229,1229,1242,1333,1333,1559,1706,1836,1947,1947,2019,2088,2246,2246,2388,2503,2584,2624,2686,2956,2956,3127,3210,3695,3745,3810,4076,4211,4266,4350,4447,4559,4643,4711,4711,4899,4951,4977
85,48121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,15,24,30,30,38,51,83,137,148,165,165,206,206,254,273,273,304,337,366,366,426,426,454,474,507,507,521,547,564,585,592,593,598,619,661,680,680,702,713,725,738,748,765,786,799,803,806,832,846,872,902,914,922,946,968,989,1016,1040,1051,1069,1088,1116,1161,1161,1205,1212,1224
86,48157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,6,6,6,9,9,9,9,9,12,19,24,29,29,29,46,46,86,101,101,119,119,163,163,194,221,255,268,318,318,417,437,485,518,536,543,543,627,627,656,755,755,783,808,808,889,889,905,919,952,957,973,1018,1052,1079,1133,1183,1187,1245,1287,1332,1357,1370,1385,1404,1404,1452,1471,1510,1558,1559,1559,1621,1652,1652,1676,1685,1685
87,55079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,13,24,47,62,95,126,182,204,243,325,347,411,541,606,617,710,780,869,1023,1023,1190,1256,1323,1416,1484,1575,1653,1710,1743,1795,1870,1947,2013,2065,2150,2191,2234,2304,2382,2431,2525,2629,2674,2722,2815,2940,3044,3147,3244,3296,3353,3469,3573,3722,3854,3952,4022,4069,4215,4387,4535,4759,4945,5005,5076,5373,5556,5735,5987,6185,6352
88,53053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,14,17,19,26,26,38,45,56,75,83,95,107,126,138,155,186,231,231,317,317,377,377,498,571,620,688,717,760,795,838,875,922,931,969,969,1000,1022,1086,1086,1143,1188,1219,1236,1192,1212,1235,1244,1263,1293,1306,1322,1339,1376,1393,1414,1433,1454,1496,1510,1539,1562,1582,1593,1604,1626,1636,1654,1680,1687,1704,1716,1719,1728,1728,1756,1762
89,48201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,6,6,7,9,9,11,11,13,16,23,30,55,68,74,78,134,185,203,229,445,526,563,680,847,955,1106,1284,1395,1809,2146,2341,3047,3261,3561,3629,3744,3907,4097,4306,4460,4653,4823,4977,5143,5211,5330,5482,5482,5628,5628,5827,6161,6356,6551,6708,6838,6967,7128,7244,7377,7594,7803,7878,8176,8416,8621,8817,9050,9126,9465,9635,9859,10095,10283,10526,10770,10921,10995
90,53077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,7,7,10,13,16,16,25,47,61,66,82,140,147,161,161,224,240,289,326,363,380,400,433,447,511,535,538,614,635,674,707,759,804,835,868,886,879,923,976,1015,1034,1046,1082,1128,1203,1272,1296,1372,1389,1449,1547,1579,1686,1781,1864,1916,1946,2002,2052,2217,2253,2370,2444,2518,2551,2594,2594,2812,2958
91,48453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,10,23,41,58,62,62,79,86,98,119,160,179,200,206,244,244,351,351,430,484,502,502,554,597,642,690,744,774,856,900,977,1074,1074,1092,1108,1174,1233,1312,1379,1379,1396,1412,1464,1539,1654,1683,1714,1756,1816,1876,1946,2002,2071,2095,2127,2171,2235,2288,2345,2381,2425,2425,2459,2537,2595,2644,2644,2761,2788,2847
92,49035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,16,20,22,29,44,57,80,109,124,151,178,218,276,321,360,396,396,476,541,650,741,777,807,858,858,1011,1071,1126,1157,1187,1285,1377,1456,1547,1615,1671,1714,1795,1889,1975,2051,2144,2190,2256,2348,2438,2526,2609,2707,2769,2832,2912,3010,3104,3206,3291,3365,3414,3530,3604,3709,3785,3883,3942,4019,4123,4217,4308,4441,4515,4583
93,53033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,14,21,31,51,58,71,83,83,116,190,270,328,387,387,488,569,562,693,793,934,1040,1170,1170,1359,1577,1577,2077,2159,2161,2330,2330,2656,2787,2898,3167,3331,3486,3688,3886,4117,4262,4426,4426,4549,4620,4697,4902,4902,5174,5174,5293,5379,5532,5637,5739,5863,5945,6001,6103,6207,6274,6351,6449,6545,6621,6704,6809,6863,6947,7007,7068,7137,7212,7290,7325,7426,7472,7515,7565,7602,7630,7669,7669,7783,7826
94,53061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,8,18,19,27,31,31,37,68,108,133,154,154,200,266,310,348,385,447,480,519,614,634,778,912,913,912,1068,1229,1304,1376,1376,1503,1559,1603,1659,1695,1745,1802,1835,1867,1907,1950,1988,2032,2056,2093,2143,2163,2189,2209,2216,2243,2297,2311,2332,2365,2389,2433,2453,2493,2509,2537,2549,2584,2627,2634,2664,2681,2690,2711,2720,2739,2756,2773,2784,2797,2818,2826,2846,2863,2863,2895,2904
95,42069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,15,18,28,35,51,56,62,78,85,108,119,146,172,190,235,266,312,346,392,427,459,501,527,559,592,620,636,646,666,682,707,735,772,793,833,854,873,913,934,968,999,1017,1038,1076,1093,1114,1134,1172,1187,1211,1232,1256,1273,1327,1344,1363,1374,1400,1432,1451,1476,1491,1494
96,45079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,22,27,29,43,45,59,59,65,81,95,135,148,176,200,224,242,298,311,340,340,417,452,479,494,494,535,548,579,612,626,652,657,657,725,736,766,787,837,840,864,884,899,913,946,964,977,990,1014,1043,1057,1082,1100,1119,1145,1167,1180,1196,1222,1238,1250,1267,1287,1302,1333,1349,1361,1366
97,04019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,4,5,7,8,12,17,24,42,49,75,102,120,153,187,202,217,237,280,326,372,415,415,464,512,543,591,622,668,685,700,760,819,856,913,941,963,973,1026,1060,1090,1136,1164,1188,1215,1241,1267,1300,1326,1346,1379,1425,1465,1520,1554,1585,1602,1623,1661,1696,1750,1781,1814,1825,1888,1903,1944,1974,2002,2027,2046
98,06075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,9,9,14,14,18,23,28,28,40,43,51,70,76,84,108,131,152,178,223,279,308,340,374,397,434,450,497,529,568,583,622,676,724,797,857,872,957,987,1013,1019,1058,1137,1157,1216,1231,1233,1302,1340,1354,1408,1424,1468,1490,1499,1523,1543,1602,1624,1728,1754,1806,1853,1891,1943,1954,1977,1994,1999,2026,2054,2091,2131,2179,2185,2198,2320,2350,2367,2386
99,08041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,6,6,8,15,27,37,51,69,106,122,137,160,184,214,245,286,314,340,374,406,435,441,457,472,534,550,578,613,641,652,668,689,708,721,731,734,744,774,798,853,862,867,879,884,907,932,964,988,994,1005,1028,1055,1079,1097,1109,1124,1137,1157,1175,1204,1251,1291,1314,1348,1357,1386,1428,1460,1493,1505,1535
100,08001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6,8,10,10,10,12,14,18,25,27,38,50,71,95,110,152,181,212,260,294,320,354,367,388,417,475,543,593,647,693,726,758,805,860,894,915,968,996,1033,1082,1252,1302,1348,1391,1430,1490,1585,1665,1730,1780,1815,1883,1952,2046,2117,2205,2242,2278,2322,2374,2448,2520,2575,2613,2640,2675,2737,2759,2802,2856,2869,2908
101,12071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,5,5,5,10,11,14,17,26,30,32,42,56,76,101,124,164,206,212,275,304,348,379,397,434,462,496,547,584,617,642,657,677,687,721,739,769,785,795,794,887,940,944,961,971,990,1003,1021,1067,1085,1118,1138,1160,1176,1212,1219,1249,1268,1285,1317,1332,1350,1385,1401,1456,1481,1520,1542,1585,1666,1677,1699,1736
102,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,10,23,23,23,29,41,89,127,156,222,236,280,373,517,611,647,891,1024,1162,1468,1664,1664,2183,2383,2715,2946,3358,3543,3758,4163,4520,4743,4871,5272,5493,5811,6064,6286,6509,6715,6993,7089,7205,7536,7900,8024,8024,8110,8337,8419,8678,8887,9091,9209,9260,9430,9570,9712,9881,10075,10159,10338,10427,10587,10663,10756,10847,10905,11017
103,12057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,2,3,2,4,4,7,14,20,32,47,58,75,91,106,142,167,195,218,253,305,309,404,463,497,536,571,608,626,644,671,690,759,813,819,869,878,924,943,960,973,979,982,1008,1022,1041,1048,1062,1080,1105,1124,1163,1240,1281,1300,1324,1331,1364,1371,1400,1432,1448,1473,1494,1530,1568,1585,1614,1653,1670,1703,1767,1790,1823,1883,1939
104,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,8,10,10,15,18,22,36,41,53,75,94,116,129,181,240,272,281,335,365,396,448,500,543,579,645,706,742,795,835,869,980,1144,1191,1247,1349,1396,1452,1521,1534,1609,1689,1721,1788,1800,1855,1887,1970,2026,2072,2148,2183,2259,2284,2357,2396,2445,2489,2535,2555,2605,2632,2664,2751,2800,2802,2856,2918,2979,3038,3080,3146,3257,3305
105,13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,7,20,44,47,52,64,90,109,156,193,205,239,267,462,480,507,560,636,686,716,939,986,1020,1062,1076,1154,1217,1297,1308,1338,1381,1406,1422,1436,1446,1479,1478,1465,1470,1470,1480,1491,1499,1505,1530,1534,1536,1543,1550,1555,1566,1583,1587,1593,1609,1643,1644,1643,1662,1662,1661,1664,1668,1672,1716,1723,1725,1727,1730
106,47157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,10,4,42,66,93,135,170,198,223,275,362,396,428,496,638,640,689,736,766,835,912,1006,1083,1147,1215,1331,1359,1359,1508,1492,1682,1778,1839,1873,1873,1953,2001,2086,2296,2327,2376,2432,2507,2599,2672,2815,2878,2901,3010,3066,3108,3189,3260,3372,3429,3475,3542,3595,3681,3726,3846,3936,3936,4033,4127,4225,4336,4451
107,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,3,3,5,3,3,20,20,21,23,33,44,44,30,37,52,52,52,91,91,91,156,156,208,301,418,418,418,491,538,622,832,832,955,1278,1278,1278,1278,1957,2072,2703,2703,3014,3491,3727,4064,4350,4603,4916,5266,5427,5520,5967,6290,6579,6822,7028,7138,7138,7138,7138,7138,7138,7138,8674,8798,9112,9112,9112,9112,9112,9112,9112,9976,10160,10320,10519,10607,10607
108,42011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,13,14,16,20,36,65,65,68,82,110,151,168,201,235,276,326,369,416,616,720,930,1035,1150,1247,1335,1419,1537,1748,1898,1945,1988,2069,2212,2339,2406,2491,2526,2605,2637,2698,2748,2810,2886,2948,3004,3048,3095,3190,3257,3371,3417,3453,3485,3530,3593,3643,3677,3719,3735,3763,3784,3838,3845,3885,3903
109,46099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,5,5,5,5,5,5,5,5,13,16,18,21,25,28,31,40,54,68,81,104,140,165,228,274,352,438,527,654,768,934,1065,1157,1276,1362,1405,1469,1555,1636,1707,1796,1854,1880,1939,1984,2038,2089,2123,2142,2170,2195,2231,2332,2535,2767,2867,2952,2978,3017,3050,3101,3119,3135,3150,3165,3182,3182,3211,3248,3260,3274
